"T.Max","T.Min","Rain","Date","Date2","lat","long","week","year","groups","cumulative_rain","season"
22.3,15.6,2.6,2023-08-02,"2/08/2023",-17.95,145.3,31,2023,8,11.2,"dry"
22.3,15.5,4.4,2023-08-03,"3/08/2023",-17.95,145.3,31,2023,8,11.2,"dry"
21.8,14.5,0.3,2023-08-04,"4/08/2023",-17.95,145.3,31,2023,8,11.2,"dry"
22.7,12.1,3.6,2023-08-05,"5/08/2023",-17.95,145.3,31,2023,8,11.2,"dry"
22.5,12.7,0,2023-08-06,"6/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
23.2,12.3,0.1,2023-08-07,"7/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
22.9,12.4,0,2023-08-08,"8/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
22,12.5,0,2023-08-09,"9/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
23.1,14.9,0,2023-08-10,"10/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
23.1,13.9,1.6,2023-08-11,"11/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
23.3,13.6,0.7,2023-08-12,"12/08/2023",-17.95,145.3,32,2023,8,2.4,"dry"
24.7,11.5,0,2023-08-13,"13/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
25.9,9.1,0.1,2023-08-14,"14/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
26.3,9.7,0,2023-08-15,"15/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
26.3,8.8,0,2023-08-16,"16/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
26.6,8.8,0,2023-08-17,"17/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
26.9,9.2,0,2023-08-18,"18/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
25.7,11,0,2023-08-19,"19/08/2023",-17.95,145.3,33,2023,8,0.1,"dry"
23.9,8.3,0,2023-08-20,"20/08/2023",-17.95,145.3,34,2023,8,1,"dry"
23.6,10.4,0,2023-08-21,"21/08/2023",-17.95,145.3,34,2023,8,1,"dry"
25.3,12.3,0,2023-08-22,"22/08/2023",-17.95,145.3,34,2023,8,1,"dry"
25.2,13.1,0.1,2023-08-23,"23/08/2023",-17.95,145.3,34,2023,8,1,"dry"
25.6,12.8,0,2023-08-24,"24/08/2023",-17.95,145.3,34,2023,8,1,"dry"
24.5,15.3,0,2023-08-25,"25/08/2023",-17.95,145.3,34,2023,8,1,"dry"
23.7,14.4,0.9,2023-08-26,"26/08/2023",-17.95,145.3,34,2023,8,1,"dry"
24.6,14,0,2023-08-27,"27/08/2023",-17.95,145.3,35,2023,8,0,"dry"
24.3,14,0,2023-08-28,"28/08/2023",-17.95,145.3,35,2023,8,0,"dry"
25.5,13.1,0,2023-08-29,"29/08/2023",-17.95,145.3,35,2023,8,0,"dry"
26.1,9.3,0,2023-08-30,"30/08/2023",-17.95,145.3,35,2023,8,0,"dry"
27.4,8.8,0,2023-08-31,"31/08/2023",-17.95,145.3,35,2023,8,0,"dry"
28.1,8.7,0,2023-09-01,"1/09/2023",-17.95,145.3,35,2023,8,0,"dry"
27.3,10.2,0,2023-09-02,"2/09/2023",-17.95,145.3,35,2023,8,0,"dry"
26.4,12.3,0,2023-09-03,"3/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
27.2,12,0,2023-09-04,"4/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
27.5,13.5,0,2023-09-05,"5/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
27.5,12.7,0,2023-09-06,"6/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
26.6,15.8,0,2023-09-07,"7/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
27.9,18.8,0,2023-09-08,"8/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
28.1,18.1,0.4,2023-09-09,"9/09/2023",-17.95,145.3,36,2023,8,0.4,"late_dry"
27.6,17.9,0,2023-09-10,"10/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
26,16.6,0,2023-09-11,"11/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
25.3,15.4,0,2023-09-12,"12/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
24.5,16.3,0,2023-09-13,"13/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
25.3,13.8,0,2023-09-14,"14/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
25.4,12.2,0,2023-09-15,"15/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
25.7,13.7,0,2023-09-16,"16/09/2023",-17.95,145.3,37,2023,8,0,"late_dry"
25.8,13.8,0.1,2023-09-17,"17/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
26,15.7,0,2023-09-18,"18/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
27.5,16.5,0.3,2023-09-19,"19/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
28.4,15.6,0.1,2023-09-20,"20/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
30.8,14.4,0,2023-09-21,"21/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
31.7,12.7,0,2023-09-22,"22/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
27.5,15,0,2023-09-23,"23/09/2023",-17.95,145.3,38,2023,8,0.5,"late_dry"
26.4,16.3,0.1,2023-09-24,"24/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
25.1,15.8,0.6,2023-09-25,"25/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
26.2,14.9,0,2023-09-26,"26/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
27,15.5,0,2023-09-27,"27/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
28.3,14.7,0,2023-09-28,"28/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
27.4,16.6,0,2023-09-29,"29/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
26.8,17.3,0,2023-09-30,"30/09/2023",-17.95,145.3,39,2023,8,0.7,"late_dry"
26.6,15.6,0,2023-10-01,"1/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
27.6,15.4,0,2023-10-02,"2/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
28,17.5,0.1,2023-10-03,"3/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
29.8,17.6,0,2023-10-04,"4/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
30.5,16.9,0,2023-10-05,"5/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
30.8,16.4,0,2023-10-06,"6/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
29.1,18.7,0,2023-10-07,"7/10/2023",-17.95,145.3,40,2023,8,0.1,"late_dry"
27.2,18.2,0,2023-10-08,"8/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
25.9,16.6,0.1,2023-10-09,"9/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
28.1,16.1,0,2023-10-10,"10/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
29,15.9,0,2023-10-11,"11/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
28.3,17.5,0,2023-10-12,"12/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
30.7,15,0,2023-10-13,"13/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
31.6,13.2,0,2023-10-14,"14/10/2023",-17.95,145.3,41,2023,8,0.1,"late_dry"
29.9,14.7,0,2023-10-15,"15/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
30.3,14.2,0,2023-10-16,"16/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
33.3,14.1,0,2023-10-17,"17/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
29.1,15.6,0,2023-10-18,"18/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
28.3,18.7,0,2023-10-19,"19/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
30.2,16.2,0,2023-10-20,"20/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
30.5,15.8,0,2023-10-21,"21/10/2023",-17.95,145.3,42,2023,8,0,"late_dry"
31.4,15,0,2023-10-22,"22/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
33.3,15.7,0,2023-10-23,"23/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
32.5,16,0,2023-10-24,"24/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
32.8,16,0,2023-10-25,"25/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
33.6,15.8,0,2023-10-26,"26/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
32.1,15.6,0,2023-10-27,"27/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
29.8,18.5,0,2023-10-28,"28/10/2023",-17.95,145.3,43,2023,8,0,"late_dry"
27.3,17.5,0,2023-10-29,"29/10/2023",-17.95,145.3,44,2023,8,0,"late_dry"
29.5,16.9,0,2023-10-30,"30/10/2023",-17.95,145.3,44,2023,8,0,"late_dry"
30.2,14.6,0,2023-10-31,"31/10/2023",-17.95,145.3,44,2023,8,0,"late_dry"
33.5,12.6,0,2023-11-01,"1/11/2023",-17.95,145.3,44,2023,8,0,"late_dry"
31.8,13.4,0,2023-11-02,"2/11/2023",-17.95,145.3,44,2023,8,0,"late_dry"
30.6,18.4,0,2023-11-03,"3/11/2023",-17.95,145.3,44,2023,8,0,"late_dry"
30.5,18.7,0,2023-11-04,"4/11/2023",-17.95,145.3,44,2023,8,0,"late_dry"
31.7,18.9,0.1,2023-11-05,"5/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
29.7,18.9,0,2023-11-06,"6/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
29.4,18.5,0,2023-11-07,"7/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
30,18.6,0.2,2023-11-08,"8/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
30.8,18.6,0.1,2023-11-09,"9/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
30.1,18.4,0,2023-11-10,"10/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
31,17.7,0.1,2023-11-11,"11/11/2023",-17.95,145.3,45,2023,8,0.5,"late_dry"
30,17.2,0,2023-11-12,"12/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
30.6,16,0,2023-11-13,"13/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
30.5,14.5,0,2023-11-14,"14/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
31.9,13.6,0.2,2023-11-15,"15/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
32.8,15.5,0,2023-11-16,"16/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
35.2,15.9,0,2023-11-17,"17/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
32.6,18.2,0,2023-11-18,"18/11/2023",-17.95,145.3,46,2023,8,0.2,"wet"
30.5,18.9,0,2023-11-19,"19/11/2023",-17.95,145.3,47,2023,8,15,"wet"
31.8,18.5,0,2023-11-20,"20/11/2023",-17.95,145.3,47,2023,8,15,"wet"
30.4,20.6,0.2,2023-11-21,"21/11/2023",-17.95,145.3,47,2023,8,15,"wet"
30.3,19.9,1.2,2023-11-22,"22/11/2023",-17.95,145.3,47,2023,8,15,"wet"
30.7,19.6,3.6,2023-11-23,"23/11/2023",-17.95,145.3,47,2023,8,15,"wet"
28.5,20.9,0,2023-11-24,"24/11/2023",-17.95,145.3,47,2023,8,15,"wet"
30.7,20,10,2023-11-25,"25/11/2023",-17.95,145.3,47,2023,8,15,"wet"
30,20,20.9,2023-11-26,"26/11/2023",-17.95,145.3,48,2023,8,130.3,"wet"
30.2,20.4,26.4,2023-11-27,"27/11/2023",-17.95,145.3,48,2023,8,130.3,"wet"
31.1,19.1,55.7,2023-11-28,"28/11/2023",-17.95,145.3,48,2023,8,130.3,"wet"
33.4,19.5,3.9,2023-11-29,"29/11/2023",-17.95,145.3,48,2023,8,130.3,"wet"
34,21.3,4.5,2023-11-30,"30/11/2023",-17.95,145.3,48,2023,8,130.3,"wet"
34.9,22,1,2023-12-01,"1/12/2023",-17.95,145.3,48,2023,8,130.3,"wet"
34.2,21.9,17.9,2023-12-02,"2/12/2023",-17.95,145.3,48,2023,8,130.3,"wet"
33.4,20.1,16.5,2023-12-03,"3/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
33.8,20.9,1.7,2023-12-04,"4/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
32.8,20.4,1,2023-12-05,"5/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
31.5,20.3,0,2023-12-06,"6/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
29.8,18.2,0,2023-12-07,"7/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
31,19.2,0,2023-12-08,"8/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
31.8,18.5,0.1,2023-12-09,"9/12/2023",-17.95,145.3,49,2023,8,19.3,"wet"
31.9,18.4,0,2023-12-10,"10/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
33.8,19.5,0,2023-12-11,"11/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
28.6,22,0.4,2023-12-12,"12/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
25.7,21.9,12.7,2023-12-13,"13/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
24.3,21.3,23.9,2023-12-14,"14/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
24.4,21.2,40.8,2023-12-15,"15/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
23.5,21,89.6,2023-12-16,"16/12/2023",-17.95,145.3,50,2023,8,167.4,"wet"
23.8,20.2,60.5,2023-12-17,"17/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
27.7,18.3,7.3,2023-12-18,"18/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
29.3,20.2,0,2023-12-19,"19/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
29.8,18.9,0.2,2023-12-20,"20/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
30.7,19.2,0,2023-12-21,"21/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
31.5,21.2,0,2023-12-22,"22/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
32.5,21.2,1.2,2023-12-23,"23/12/2023",-17.95,145.3,51,2023,8,69.2,"wet"
33,22.6,11.2,2023-12-24,"24/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
32.5,22.2,6.3,2023-12-25,"25/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
31,22.4,7.8,2023-12-26,"26/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
32,22,2.4,2023-12-27,"27/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
32.4,21.6,2.9,2023-12-28,"28/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
33.1,21.5,0,2023-12-29,"29/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
32.5,20.9,0,2023-12-30,"30/12/2023",-17.95,145.3,52,2023,8,30.6,"wet"
32.4,23,0,2023-12-31,"31/12/2023",-17.95,145.3,53,2023,8,0,"wet"
31.4,21.4,4.2,2024-01-01,"1/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
30.9,21.1,0,2024-01-02,"2/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
32.6,21.4,3.5,2024-01-03,"3/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
32.7,21.2,0,2024-01-04,"4/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
32,20.8,0,2024-01-05,"5/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
32.4,21.1,0.2,2024-01-06,"6/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
32.5,21.5,0,2024-01-07,"7/01/2024",-17.95,145.3,1,2024,8,7.9,"wet"
31.9,21.2,3.7,2024-01-08,"8/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
31.9,21.3,0,2024-01-09,"9/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
30.8,21.8,12.2,2024-01-10,"10/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
28.6,21.8,0,2024-01-11,"11/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
29.1,20.9,8.1,2024-01-12,"12/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
27.6,21.6,2.3,2024-01-13,"13/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
28.6,21.3,11.9,2024-01-14,"14/01/2024",-17.95,145.3,2,2024,8,38.2,"wet"
27.3,20.8,56.6,2024-01-15,"15/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
28.2,21.4,17.3,2024-01-16,"16/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
29.9,22.1,20,2024-01-17,"17/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
30.2,22.3,25.1,2024-01-18,"18/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
29.9,21.7,29.8,2024-01-19,"19/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
28,22,27.6,2024-01-20,"20/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
29.9,22.4,53.9,2024-01-21,"21/01/2024",-17.95,145.3,3,2024,8,230.3,"wet"
32.2,21,4.6,2024-01-22,"22/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
32.8,20.1,0,2024-01-23,"23/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
31.8,22,0,2024-01-24,"24/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
27.2,21.7,0.1,2024-01-25,"25/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
30.4,20.9,61.4,2024-01-26,"26/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
30.8,22.5,0.7,2024-01-27,"27/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
32,22.3,0.5,2024-01-28,"28/01/2024",-17.95,145.3,4,2024,8,67.3,"late_wet"
33,23.3,3,2024-01-29,"29/01/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
33.1,24.1,7.2,2024-01-30,"30/01/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
29.8,22.9,5.9,2024-01-31,"31/01/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
29.9,22.5,5.9,2024-02-01,"1/02/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
29.3,22.8,26,2024-02-02,"2/02/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
30.6,22.6,7.1,2024-02-03,"3/02/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
30.9,22.8,0.3,2024-02-04,"4/02/2024",-17.95,145.3,5,2024,8,55.4,"late_wet"
30.1,21.9,9.6,2024-02-05,"5/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
30.5,21.6,4.4,2024-02-06,"6/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
31.9,21.2,4,2024-02-07,"7/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
29.8,21.2,0,2024-02-08,"8/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
30.2,20.9,0,2024-02-09,"9/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
29.2,20.7,1.2,2024-02-10,"10/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
30.9,19.4,0,2024-02-11,"11/02/2024",-17.95,145.3,6,2024,8,19.2,"late_wet"
30.2,20.9,1.1,2024-02-12,"12/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
30.6,21.4,1,2024-02-13,"13/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
30.1,20.2,0.8,2024-02-14,"14/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
29.3,21,0,2024-02-15,"15/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
28,21.4,4.5,2024-02-16,"16/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
28.9,21.8,11.2,2024-02-17,"17/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
29.2,22,11,2024-02-18,"18/02/2024",-17.95,145.3,7,2024,8,29.6,"late_wet"
29.3,21.1,1.1,2024-02-19,"19/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
29.8,20.8,0,2024-02-20,"20/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
27.9,21.4,0,2024-02-21,"21/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
26,21,8,2024-02-22,"22/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
27,20.5,13.5,2024-02-23,"23/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
28.1,20.6,18.3,2024-02-24,"24/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
27.9,21,0.7,2024-02-25,"25/02/2024",-17.95,145.3,8,2024,8,41.6,"late_wet"
30.7,21.9,3.7,2024-02-26,"26/02/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
29.1,22,13,2024-02-27,"27/02/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
28,22.7,4.8,2024-02-28,"28/02/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
29.5,22.5,6.9,2024-02-29,"29/02/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
29.9,21,0,2024-03-01,"1/03/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
30.8,19.9,0.1,2024-03-02,"2/03/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
31.2,21.2,0,2024-03-03,"3/03/2024",-17.95,145.3,9,2024,8,28.5,"late_wet"
31.5,21.3,6.7,2024-03-04,"4/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
30.2,21.8,4.2,2024-03-05,"5/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
29.2,21.6,0,2024-03-06,"6/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
30.2,21.1,2.9,2024-03-07,"7/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
28.3,21.9,16.5,2024-03-08,"8/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
27.8,21.9,4.7,2024-03-09,"9/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
28.1,21.7,2.5,2024-03-10,"10/03/2024",-17.95,145.3,10,2024,8,37.5,"late_wet"
28.5,21.4,1.1,2024-03-11,"11/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
28.5,20.5,5.5,2024-03-12,"12/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
29.6,19.1,0,2024-03-13,"13/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
31.5,17.5,0,2024-03-14,"14/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
31.7,19.4,0.1,2024-03-15,"15/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
29.6,21.5,0,2024-03-16,"16/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
26.7,21.7,6.8,2024-03-17,"17/03/2024",-17.95,145.3,11,2024,8,13.5,"late_wet"
26.2,21,0.9,2024-03-18,"18/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
27.3,20.4,11.1,2024-03-19,"19/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
28.6,21,2.7,2024-03-20,"20/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
28.8,21,0,2024-03-21,"21/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
28.4,20.4,0,2024-03-22,"22/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
27.1,21.2,1.3,2024-03-23,"23/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
27.6,21.3,3.1,2024-03-24,"24/03/2024",-17.95,145.3,12,2024,8,19.1,"late_wet"
28.7,21.4,7,2024-03-25,"25/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
29.9,22.2,7.6,2024-03-26,"26/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
30.1,21.6,34.1,2024-03-27,"27/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
28.5,22,3.5,2024-03-28,"28/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
26.7,22.4,13.8,2024-03-29,"29/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
28.2,21.8,3.9,2024-03-30,"30/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
28.3,19,0.2,2024-03-31,"31/03/2024",-17.95,145.3,13,2024,8,70.1,"early_dry"
27.2,18.6,0,2024-04-01,"1/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
27.6,18.8,0.5,2024-04-02,"2/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
28.6,19.1,1.2,2024-04-03,"3/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
28,18.3,0.4,2024-04-04,"4/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
29.6,20.5,1.6,2024-04-05,"5/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
30.8,20.2,0,2024-04-06,"6/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
29.9,20.8,21.4,2024-04-07,"7/04/2024",-17.95,145.3,14,2024,8,25.1,"early_dry"
30.3,18.8,1.6,2024-04-08,"8/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
29.3,19.2,4.8,2024-04-09,"9/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
28.8,17,2.7,2024-04-10,"10/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
27.5,17,0,2024-04-11,"11/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
27.6,13.7,0,2024-04-12,"12/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
28,17.4,0.3,2024-04-13,"13/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
27.9,18.6,2.1,2024-04-14,"14/04/2024",-17.95,145.3,15,2024,8,11.5,"early_dry"
27.1,19.7,3,2024-04-15,"15/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
26.4,21.3,5.3,2024-04-16,"16/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
28.1,20,3.3,2024-04-17,"17/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
28.3,18.6,1.4,2024-04-18,"18/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
27.7,19.8,0.4,2024-04-19,"19/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
28.7,20.6,0,2024-04-20,"20/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
25.5,18.5,0.9,2024-04-21,"21/04/2024",-17.95,145.3,16,2024,8,14.3,"early_dry"
25.9,17.8,0,2024-04-22,"22/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
25.2,17.1,0,2024-04-23,"23/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
26.2,19.2,2.8,2024-04-24,"24/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
27.2,16.3,0,2024-04-25,"25/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
26.3,15.6,0,2024-04-26,"26/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
26.6,17.6,1.4,2024-04-27,"27/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
25.7,18.3,3.4,2024-04-28,"28/04/2024",-17.95,145.3,17,2024,8,7.6,"early_dry"
